 51 2188.489851 2.454E-24 3.648E+01.05030.053 2942.30280.67-.002353              2              1                    R 20      475623 510 5 5 1 8    43.0   41.0
 51 2189.314587 1.816E-30 5.520E+01.04430.047 6010.17090.67-.002941              3              2                    R 30      475663 510 5 5 1 8    63.0   61.0
 51 2190.017563 2.879E-19 1.801E+01.05610.060  299.76560.73-.002580              1              0                    R 12      475663 510 5 5 1 1    27.0   25.0
 51 2191.495919 1.747E-24 3.668E+01.04960.053 3022.08730.67-.002416              2              1                    R 21      475623 510 5 5 1 8    45.0   43.0
 51 2191.896867 1.067E-30 5.545E+01.04380.046 6126.46910.67-.002993              3              2                    R 31      475663 510 5 5 1 8    65.0   63.0
 51 2193.359157 2.437E-19 1.815E+01.05530.059  349.69750.72-.002590              1              0                    R 13      475663 510 5 5 1 1    29.0   27.0
 51 2194.439462 6.149E-31 5.569E+01.04320.046 6246.46950.67-.003043              3              2                    R 32      475663 510 5 5 1 8    67.0   65.0
 51 2194.463759 1.219E-24 3.688E+01.04900.052 3105.64790.67-.002479              2              1                    R 22      475623 510 5 5 1 8    47.0   45.0
 51 2196.663693 2.015E-19 1.829E+01.05450.059  403.46120.71-.002640              1              0                    R 14      475663 510 5 5 1 1    31.0   29.0
 51 2196.942226 3.478E-31 5.593E+01.04270.045 6370.16770.67-.003092              3              2                    R 33      475663 510 5 5 1 8    69.0   67.0
 51 2197.393227 8.338E-25 3.707E+01.04830.051 3192.98150.67-.002540              2              1                    R 23      475623 510 5 5 1 8    49.0   47.0
 51 2199.405015 1.931E-31 5.616E+01.04220.045 6497.55860.67-.003140              3              2                    R 34      475663 510 5 5 1 8    71.0   69.0
 51 2199.931023 1.627E-19 1.841E+01.05380.058  461.05440.70-.002690              1              0                    R 15      475663 510 5 5 1 1    33.0   31.0
 51 2200.284176 5.587E-25 3.727E+01.04770.051 3284.08460.67-.002601              2              1                    R 24      475623 510 5 5 1 8    51.0   49.0
 51 2201.827683 1.052E-31 5.640E+01.04170.044 6628.63740.67-.003187              3              2                    R 35      475663 510 5 5 1 8    73.0   71.0
 51 2203.136460 3.670E-25 3.746E+01.04710.050 3378.95370.67-.002661              2              1                    R 25      475623 510 5 5 1 8    53.0   51.0
 51 2203.161001 1.285E-19 1.853E+01.05310.057  522.47510.69-.002740              1              0                    R 16      475663 510 5 5 1 1    35.0   33.0
 51 2205.949934 2.364E-25 3.764E+01.04650.049 3477.58510.67-.002719              2              1                    R 26      475623 510 5 5 1 8    55.0   53.0
 51 2206.353482 9.927E-20 1.865E+01.05240.056  587.72090.68-.002870              1              0                    R 17      475663 510 5 5 1 1    37.0   35.0
 51 2208.724452 1.493E-25 3.783E+01.04600.049 3579.97510.67-.002777              2              1                    R 27      475623 510 5 5 1 8    57.0   55.0
 51 2209.508319 7.504E-20 1.877E+01.05170.055  656.78920.67-.002650              1              0                    R 18      475663 510 5 5 1 1    39.0   37.0
 51 2211.459869 9.246E-26 3.801E+01.04540.048 3686.11980.67-.002833              2              1                    R 28      475623 510 5 5 1 8    59.0   57.0
 51 2212.625365 5.553E-20 1.887E+01.05100.054  729.67740.67-.002790              1              0                    R 19      475663 510 5 5 1 1    41.0   39.0
 51 2214.156039 5.616E-26 3.819E+01.04480.047 3796.01490.67-.002887              2              1                    R 29      475623 510 5 5 1 8    61.0   59.0
 51 2215.704476 4.023E-20 1.898E+01.05030.053  806.38280.67-.003130              1              0                    R 20      475623 510 5 5 1 1    43.0   41.0
 51 2216.812816 3.346E-26 3.837E+01.04430.047 3909.65620.67-.002941              2              1                    R 30      475623 510 5 5 1 8    63.0   61.0
 51 2218.745505 2.855E-20 1.909E+01.04960.053  886.90240.67-.003140              1              0                    R 21      475623 510 5 5 1 1    45.0   43.0
 51 2219.430056 1.955E-26 3.854E+01.04380.046 4027.03950.67-.002993              2              1                    R 31      475623 510 5 5 1 8    65.0   63.0
 51 2221.748306 1.985E-20 1.920E+01.04900.052  971.23320.67-.002780              1              0                    R 22      475623 510 5 5 1 1    47.0   45.0
 51 2222.007612 1.121E-26 3.871E+01.04320.046 4148.16010.67-.003043              2              1                    R 32      475623 510 5 5 1 8    67.0   65.0
 51 2224.545341 6.306E-27 3.889E+01.04270.045 4273.01330.67-.003092              2              1                    R 33      475623 510 5 5 1 8    69.0   67.0
 51 2224.712734 1.351E-20 1.931E+01.04830.051 1059.37180.67-.002880              1              0                    R 23      475623 510 5 5 1 1    49.0   47.0
 51 2227.043097 3.480E-27 3.905E+01.04220.045 4401.59430.67-.003140              2              1                    R 34      475623 510 5 5 1 8    71.0   69.0
 51 2227.638643 9.022E-21 1.940E+01.04770.051 1151.31500.67-.002601              1              0                    R 24      475623 510 5 5 1 8    51.0   49.0
 51 2229.500734 1.885E-27 3.922E+01.04170.044 4533.89830.67-.003187              2              1                    R 35      475623 510 5 5 1 8    73.0   71.0
 51 2230.525888 5.902E-21 1.950E+01.04710.050 1247.05920.67-.002661              1              0                    R 25      475623 510 5 5 1 8    53.0   51.0
 51 2231.918108 1.002E-27 3.938E+01.04130.044 4669.92000.67-.003232              2              1                    R 36      475623 510 5 5 1 8    75.0   73.0
 51 2233.374323 3.785E-21 1.960E+01.04650.049 1346.60080.67-.002719              1              0                    R 26      475623 510 5 5 1 8    55.0   53.0
 51 2234.295073 5.224E-28 3.954E+01.04080.043 4809.65410.67-.003276              2              1                    R 37      475623 510 5 5 1 8    77.0   75.0
 51 2236.183803 2.379E-21 1.970E+01.04600.049 1449.93590.67-.002777              1              0                    R 27      475623 510 5 5 1 8    57.0   55.0
 51 2236.631486 2.674E-28 3.970E+01.04030.043 4953.09540.67-.003318              2              1                    R 38      475623 510 5 5 1 8    79.0   77.0
 51 2238.927200 1.344E-28 3.986E+01.03990.042 5100.23820.67-.003360              2              1                    R 39      475623 510 5 5 1 8    81.0   79.0
 51 2238.954182 1.467E-21 1.980E+01.04540.048 1557.06070.67-.002833              1              0                    R 28      475623 510 5 5 1 8    59.0   57.0
 51 2241.182072 6.626E-29 4.001E+01.03950.042 5251.07690.67-.003400              2              1                    R 40      475623 510 5 5 1 8    83.0   81.0
 51 2241.685315 8.865E-22 1.989E+01.04480.047 1667.97090.67-.002887              1              0                    R 29      475623 510 5 5 1 8    61.0   59.0
 51 2243.395957 3.208E-29 4.016E+01.03900.041 5405.60560.67-.003439              2              1                    R 41      475623 510 5 5 1 8    85.0   83.0
 51 2244.377056 5.255E-22 1.998E+01.04430.047 1782.66240.67-.002941              1              0                    R 30      475623 510 5 5 1 8    63.0   61.0
 51 2245.568710 1.524E-29 4.032E+01.03860.041 5563.81840.67-.003476              2              1                    R 42      475623 510 5 5 1 8    87.0   85.0
 51 2247.029262 3.055E-22 2.007E+01.04380.046 1901.13080.67-.002993              1              0                    R 31      475623 510 5 5 1 8    65.0   63.0
 51 2247.700187 7.112E-30 4.046E+01.03820.040 5725.70900.67-.003513              2              1                    R 43      475623 510 5 5 1 8    89.0   87.0
 51 2249.641788 1.742E-22 2.017E+01.04320.046 2023.37150.67-.003043              1              0                    R 32      475623 510 5 5 1 8    67.0   65.0
 51 2249.790242 3.258E-30 4.061E+01.03780.040 5891.27140.67-.003549              2              1                    R 44      475623 510 5 5 1 8    91.0   89.0
 51 2251.838733 1.465E-30 4.076E+01.03740.040 6060.49900.67-.003583              2              1                    R 45      475623 510 5 5 1 8    93.0   91.0
 51 2252.214487 9.745E-23 2.026E+01.04270.045 2149.37990.67-.003092              1              0                    R 33      475623 510 5 5 1 8    69.0   67.0
 51 2253.845514 6.470E-31 4.091E+01.03700.039 6233.38530.67-.003617              2              1                    R 46      475623 510 5 5 1 8    95.0   93.0
 51 2254.747216 5.348E-23 2.034E+01.04220.045 2279.15110.67-.003140              1              0                    R 34      475623 510 5 5 1 8    71.0   69.0
 51 2255.810441 2.806E-31 4.104E+01.03660.039 6409.92360.67-.003649              2              1                    R 47      475623 510 5 5 1 8    97.0   95.0
 51 2257.239829 2.879E-23 2.043E+01.04170.044 2412.68010.67-.003187              1              0                    R 35      475623 510 5 5 1 8    73.0   71.0
 51 2257.733370 1.195E-31 4.118E+01.03620.038 6590.10710.67-.003681              2              1                    R 48      475623 510 5 5 1 8    99.0   97.0
 51 2259.692183 1.521E-23 2.052E+01.04130.044 2549.96200.67-.003232              1              0                    R 36      475623 510 5 5 1 8    75.0   73.0
 51 2262.104132 7.883E-24 2.060E+01.04080.043 2690.99130.67-.003276              1              0                    R 37      475623 510 5 5 1 8    77.0   75.0
 51 2264.475532 4.009E-24 2.069E+01.04030.043 2835.76270.67-.003318              1              0                    R 38      475623 510 5 5 1 8    79.0   77.0
 51 2266.806239 2.001E-24 2.078E+01.03990.042 2984.27070.67-.003360              1              0                    R 39      475623 510 5 5 1 8    81.0   79.0
 51 2269.096108 9.800E-25 2.085E+01.03950.042 3136.50950.67-.003400              1              0                    R 40      475623 510 5 5 1 8    83.0   81.0
 51 2271.344996 4.713E-25 2.093E+01.03900.041 3292.47340.67-.003439              1              0                    R 41      475623 510 5 5 1 8    85.0   83.0
 51 2273.552757 2.224E-25 2.102E+01.03860.041 3452.15630.67-.003476              1              0                    R 42      475623 510 5 5 1 8    87.0   85.0
 51 2275.719249 1.030E-25 2.110E+01.03820.040 3615.55210.67-.003513              1              0                    R 43      475623 510 5 5 1 8    89.0   87.0
 51 2277.844326 4.683E-26 2.118E+01.03780.040 3782.65460.67-.003549              1              0                    R 44      475623 510 5 5 1 8    91.0   89.0
 51 2279.927846 2.090E-26 2.126E+01.03740.040 3953.45740.67-.003583              1              0                    R 45      475623 510 5 5 1 8    93.0   91.0
 51 2281.969664 9.160E-27 2.132E+01.03700.039 4127.95390.67-.003617              1              0                    R 46      475623 510 5 5 1 8    95.0   93.0
 51 2283.969636 3.941E-27 2.140E+01.03660.039 4306.13750.67-.003649              1              0                    R 47      475623 510 5 5 1 8    97.0   95.0
 51 2285.927619 1.665E-27 2.148E+01.03620.038 4488.00120.67-.003681              1              0                    R 48      475623 510 5 5 1 8    99.0   97.0
 51 2287.843469 6.904E-28 2.155E+01.03590.038 4673.53810.67-.003711              1              0                    R 49      475623 510 5 5 1 8   101.0   99.0
 51 2289.717042 2.812E-28 2.163E+01.03550.038 4862.74110.67-.003741              1              0                    R 50      375623 510 5 5 1 8   103.0  101.0
 51 2291.548195 1.124E-28 2.170E+01.03520.037 5055.60290.67-.003770              1              0                    R 51      375623 510 5 5 1 8   105.0  103.0
 51 2293.336784 4.416E-29 2.177E+01.03480.037 5252.11620.67-.003798              1              0                    R 52      375623 510 5 5 1 8   107.0  105.0
 51 2295.082667 1.703E-29 2.183E+01.03450.037 5452.27330.67-.003825              1              0                    R 53      375623 510 5 5 1 8   109.0  107.0
 51 2296.785698 6.450E-30 2.190E+01.03420.036 5656.06660.67-.003852              1              0                    R 54      375623 510 5 5 1 8   111.0  109.0
 51 2298.445736 2.400E-30 2.197E+01.03380.036 5863.48830.67-.003877              1              0                    R 55      375623 510 5 5 1 8   113.0  111.0
 51 2300.062637 8.770E-31 2.204E+01.03350.036 6074.53040.67-.003902              1              0                    R 56      375623 510 5 5 1 8   115.0  113.0
 51 2301.636256 3.148E-31 2.210E+01.03320.035 6289.18470.67-.003926              1              0                    R 57      375623 510 5 5 1 8   117.0  115.0
 51 2303.166452 1.110E-31 2.217E+01.03290.035 6507.44310.67-.003950              1              0                    R 58      375623 510 5 5 1 8   119.0  117.0
 51 3970.718034 2.264E-31 3.476E-01.03520.037 5252.11620.74-.006176              2              0                    P 52      375623 5 8 5 5 2 8   103.0  105.0
 51 3977.940024 5.796E-31 3.504E-01.03550.038 5055.60290.74-.006154              2              0                    P 51      375623 5 8 5 5 2 8   101.0  103.0
 51 3985.099380 1.457E-30 3.532E-01.03590.038 4862.74110.74-.006132              2              0                    P 50      475623 5 8 5 5 2 8    99.0  101.0
 51 3988.681183 1.282E-31 1.121E+00.03900.041 5563.81840.70-.005949              3              1                    P 42      465623 5 8 5 5 2 8    83.0   85.0
 51 3992.195964 3.598E-30 3.561E-01.03620.038 4673.53810.74-.006109              2              0                    P 49      475623 5 8 5 5 2 8    97.0   99.0
 51 3995.235519 2.712E-31 1.130E+00.03950.042 5405.60560.70-.005925              3              1                    P 41      465623 5 8 5 5 2 8    81.0   83.0
 51 3999.229636 8.723E-30 3.590E-01.03660.039 4488.00120.74-.006087              2              0                    P 48      475623 5 8 5 5 2 8    95.0   97.0
 51 4001.725809 5.633E-31 1.139E+00.03990.042 5251.07690.70-.005902              3              1                    P 40      465623 5 8 5 5 2 8    79.0   81.0
 51 4006.200258 2.076E-29 3.619E-01.03700.039 4306.13750.74-.006064              2              0                    P 47      475623 5 8 5 5 2 8    93.0   95.0
 51 4008.151913 1.149E-30 1.149E+00.04030.043 5100.23820.70-.005878              3              1                    P 39      465623 5 8 5 5 2 8    77.0   79.0
 51 4013.107689 4.854E-29 3.649E-01.03740.040 4127.95390.74-.006041              2              0                    P 46      475623 5 8 5 5 2 8    91.0   93.0
 51 4014.513688 2.299E-30 1.158E+00.04080.043 4953.09540.70-.005855              3              1                    P 38      465623 5 8 5 5 2 8    75.0   77.0
 51 4019.951789 1.114E-28 3.679E-01.03780.040 3953.45740.74-.006018              2              0                    P 45      475623 5 8 5 5 2 8    89.0   91.0
 51 4020.810991 4.517E-30 1.168E+00.04130.044 4809.65410.70-.005831              3              1                    P 37      465623 5 8 5 5 2 8    73.0   75.0
 51 4026.732418 2.510E-28 3.709E-01.03820.040 3782.65460.74-.005995              2              0                    P 44      475623 5 8 5 5 2 8    87.0   89.0
 51 4027.043680 8.710E-30 1.177E+00.04170.044 4669.92000.70-.005807              3              1                    P 36      465623 5 8 5 5 2 8    71.0   73.0
 51 4028.392595 1.005E-31 2.512E+00.04650.049 5683.53510.70-.005589              4              2                    P 27      465663 5 8 5 5 2 8    53.0   55.0
 51 4033.211613 1.648E-29 1.187E+00.04220.045 4533.89830.70-.005784              3              1                    P 35      465623 5 8 5 5 2 8    69.0   71.0
 51 4033.449435 5.551E-28 3.739E-01.03860.041 3615.55210.74-.005972              2              0                    P 43      475623 5 8 5 5 2 8    85.0   87.0
 51 4033.936141 1.592E-31 2.534E+00.04710.050 5582.09010.71-.005563              4              2                    P 26      465663 5 8 5 5 2 8    51.0   53.0
 51 4039.314646 3.061E-29 1.197E+00.04270.045 4401.59430.70-.005760              3              1                    P 34      465623 5 8 5 5 2 8    67.0   69.0
 51 4039.413489 2.475E-31 2.556E+00.04770.051 5484.36870.71-.005537              4              2                    P 25      465663 5 8 5 5 2 8    49.0   51.0
 51 4040.102697 1.205E-27 3.770E-01.03900.041 3452.15630.74-.005949              2              0                    P 42      475623 5 8 5 5 2 8    83.0   85.0
 51 4044.824495 3.771E-31 2.578E+00.04830.051 5390.37470.72-.005510              4              2                    P 24      465663 5 8 5 5 2 8    47.0   49.0
 51 4045.352635 5.577E-29 1.207E+00.04320.046 4273.01330.70-.005736              3              1                    P 33      465623 5 8 5 5 2 8    65.0   67.0
 51 4046.692065 2.569E-27 3.801E-01.03950.042 3292.47340.74-.005925              2              0                    P 41      475623 5 8 5 5 2 8    81.0   83.0
 51 4050.169014 5.633E-31 2.600E+00.04900.052 5300.11170.72-.005483              4              2                    P 23      465683 5 8 5 5 2 8    45.0   47.0
 51 4051.325438 9.970E-29 1.217E+00.04380.046 4148.16010.70-.005712              3              1                    P 32      465663 5 8 5 5 2 8    63.0   65.0
 51 4053.217395 5.374E-27 3.832E-01.03990.042 3136.50950.74-.005902              2              0                    P 40      475623 5 8 5 5 2 8    79.0   81.0
 51 4055.446900 8.247E-31 2.623E+00.04960.053 5213.58320.73-.005454              4              2                    P 22      465683 5 8 5 5 2 8    43.0   45.0
 51 4057.232911 1.749E-28 1.227E+00.04430.047 4027.03950.70-.005688              3              1                    P 31      465663 5 8 5 5 2 8    61.0   63.0
 51 4059.678545 1.103E-26 3.864E-01.04030.043 2984.27070.74-.005878              2              0                    P 39      475623 5 8 5 5 2 8    77.0   79.0
 51 4060.658009 1.183E-30 2.647E+00.05030.053 5130.79260.73-.005424              4              2                    P 21      465683 5 8 5 5 2 8    41.0   43.0
 51 4063.074909 3.009E-28 1.238E+00.04480.047 3909.65620.70-.005663              3              1                    P 30      475663 5 8 5 5 2 8    59.0   61.0
 51 4065.802194 1.664E-30 2.670E+00.05100.054 5051.74320.74-.005392              4              2                    P 20      465683 5 8 5 5 2 8    39.0   41.0
 51 4066.075373 2.223E-26 3.896E-01.04080.043 2835.76270.74-.005855              2              0                    P 38      475623 5 8 5 5 2 8    75.0   77.0
 51 4068.851287 5.080E-28 1.248E+00.04540.048 3796.01490.70-.005639              3              1                    P 29      475663 5 8 5 5 2 8    57.0   59.0
 51 4070.879311 2.291E-30 2.695E+00.05170.055 4976.43800.74-.005359              4              2                    P 19      465683 5 8 5 5 2 8    37.0   39.0
 51 4072.407736 4.397E-26 3.928E-01.04130.044 2690.99130.74-.005831              2              0                    P 37      475623 5 8 5 5 2 8    73.0   75.0
 51 4074.561902 8.410E-28 1.259E+00.04600.049 3686.11980.70-.005614              3              1                    P 28      475663 5 8 5 5 2 8    55.0   57.0
 51 4075.889213 3.090E-30 2.720E+00.05240.056 4904.87990.75-.005323              4              2                    P 18      465683 5 8 5 5 2 8    35.0   37.0
 51 4078.675491 8.532E-26 3.961E-01.04170.044 2549.96200.74-.005807              2              0                    P 36      475623 5 8 5 5 2 8    71.0   73.0
 51 4080.206608 1.365E-27 1.270E+00.04650.049 3579.97510.70-.005589              3              1                    P 27      475663 5 8 5 5 2 8    53.0   55.0
 51 4080.831756 4.079E-30 2.746E+00.05310.057 4837.07170.75-.005284              4              2                    P 17      465683 5 8 5 5 2 8    33.0   35.0
 51 4084.878494 1.625E-25 3.994E-01.04220.045 2412.68010.74-.005784              2              0                    P 35      475623 5 8 5 5 2 8    69.0   71.0
 51 4085.706792 5.270E-30 2.772E+00.05380.058 4773.01610.76-.005241              4              2                    P 16      465683 5 8 5 5 2 8    31.0   33.0
 51 4085.785262 2.174E-27 1.281E+00.04710.050 3477.58510.71-.005563              3              1                    P 26      475663 5 8 5 5 2 8    51.0   53.0
 51 4090.514176 6.659E-30 2.800E+00.05450.059 4712.71560.76-.005194              4              2                    P 15      465683 5 8 5 5 2 8    29.0   31.0
 51 4091.016602 3.035E-25 4.028E-01.04270.045 2279.15110.74-.005760              2              0                    P 34      475623 5 8 5 5 2 8    67.0   69.0
 51 4091.297718 3.394E-27 1.292E+00.04770.051 3378.95370.71-.005537              3              1                    P 25      475663 5 8 5 5 2 8    49.0   51.0
 51 4095.253762 8.225E-30 2.829E+00.05530.059 4656.17240.77-.005142              4              2                    P 14      465683 5 8 5 5 2 8    27.0   29.0
 51 4096.743830 5.193E-27 1.303E+00.04830.051 3284.08460.72-.005510              3              1                    P 24      475663 5 8 5 5 2 8    47.0   49.0
 51 4097.089671 5.563E-25 4.062E-01.04320.046 2149.37990.74-.005736              2              0                    P 33      475623 5 8 5 5 2 8    65.0   67.0
 51 4099.925403 9.926E-30 2.859E+00.05610.060 4603.38890.78-.005083              4              2                    P 13      465683 5 8 5 5 2 8    25.0   27.0
 51 4102.123454 7.790E-27 1.315E+00.04900.052 3192.98150.72-.005483              3              1                    P 23      475683 5 8 5 5 2 8    45.0   47.0
 51 4103.097556 1.000E-24 4.096E-01.04380.046 2023.37150.74-.005712              2              0                    P 32      475623 5 8 5 5 2 8    63.0   65.0
 51 4104.528953 1.169E-29 2.890E+00.05690.062 4554.36700.78-.005016              4              2                    P 12      465683 5 8 5 5 2 8    23.0   25.0
 51 4107.436444 1.145E-26 1.326E+00.04960.053 3105.64790.73-.005454              3              1                    P 22      475683 5 8 5 5 2 8    43.0   45.0
 51 4109.040115 1.764E-24 4.131E-01.04430.047 1901.13080.74-.005688              2              0                    P 31      475623 5 8 5 5 2 8    61.0   63.0
 51 4109.064265 1.343E-29 2.924E+00.05770.063 4509.10880.79-.004939              4              2                    P 11      465683 5 8 5 5 2 8    21.0   23.0
 51 4112.682654 1.650E-26 1.338E+00.05030.053 3022.08730.73-.005424              3              1                    P 21      475683 5 8 5 5 2 8    41.0   43.0
 51 4113.531195 1.502E-29 2.961E+00.05860.064 4467.61580.79-.004850              4              2                    P 10      465683 5 8 5 5 2 8    19.0   21.0
 51 4114.917200 3.052E-24 4.166E-01.04480.047 1782.66240.74-.005663              2              0                    P 30      485623 5 8 5 5 2 8    59.0   61.0
 51 4117.861938 2.328E-26 1.350E+00.05100.054 2942.30280.74-.005392              3              1                    P 20      475683 5 8 5 5 2 8    39.0   41.0
 51 4117.929593 1.633E-29 3.002E+00.05950.065 4429.88980.79-.004746              4              2                    P  9      465683 5 8 5 5 2 8    17.0   19.0
 51 4120.728658 5.179E-24 4.202E-01.04540.048 1667.97090.74-.005639              2              0                    P 29      485623 6 8 5 5 2 8    57.0   59.0
 51 4122.259315 1.721E-29 3.047E+00.06060.066 4395.93220.79-.004623              4              2                    P  8      465683 5 8 5 5 2 8    15.0   17.0
 51 4122.974151 3.217E-26 1.363E+00.05170.055 2866.29750.74-.005359              3              1                    P 19      475683 5 8 5 5 2 8    37.0   39.0
 51 4126.474366 8.617E-24 4.238E-01.04600.049 1557.06070.74-.005614              2              0                    P 28      485623 6 8 5 5 2 8    55.0   57.0
 51 4126.520213 1.754E-29 3.100E+00.06180.068 4365.74430.78-.004478              4              2                    P  7      465683 5 8 5 5 2 8    13.0   15.0
 51 4128.019146 4.353E-26 1.376E+00.05240.056 2794.07430.75-.005323              3              1                    P 18      475683 5 8 5 5 2 8    35.0   37.0
 51 4130.712142 1.719E-29 3.165E+00.06320.069 4339.32740.77-.004303              4              2                    P  6      465683 5 8 5 5 2 8    11.0   13.0
 51 4132.154167 1.406E-23 4.274E-01.04650.049 1449.93590.74-.005589              2              0                    P 27      485623 6 8 5 5 2 8    53.0   55.0
 51 4132.996778 5.764E-26 1.389E+00.05310.057 2725.63610.75-.005284              3              1                    P 17      475683 5 8 5 5 2 8    33.0   35.0
 51 4134.834953 1.608E-29 3.248E+00.06510.071 4316.68240.76-.004091              4              2                    P  5      465683 5 8 5 5 2 8     9.0   11.0
 51 4137.767916 2.249E-23 4.311E-01.04710.050 1346.60080.74-.005563              2              0                    P 26      485623 6 8 5 5 2 8    51.0   53.0
 51 4137.906900 7.469E-26 1.402E+00.05380.058 2660.98550.76-.005241              3              1                    P 16      475683 5 8 5 5 2 8    31.0   33.0
 51 4138.888500 1.418E-29 3.367E+00.06770.074 4297.81020.76-.003831              4              2                    P  4      465683 5 8 5 5 2 8     7.0    9.0
 51 4142.749366 9.464E-26 1.416E+00.05450.059 2600.12490.76-.005194              3              1                    P 15      475683 5 8 5 5 2 8    29.0   31.0
 51 4142.872637 1.151E-29 3.562E+00.07120.077 4282.71160.77-.003510              4              2                    P  3      465683 5 8 5 5 2 8     5.0    7.0
 51 4143.315466 3.526E-23 4.349E-01.04770.051 1247.05920.74-.005537              2              0                    P 25      485623 6 8 5 5 2 8    49.0   51.0
 51 4146.787216 8.157E-30 3.988E+00.07570.081 4271.38710.77-.003108              4              2                    P  2      465683 5 8 5 5 2 8     3.0    5.0
 51 4147.524030 1.172E-25 1.431E+00.05530.059 2543.05670.77-.005142              3              1                    P 14      475683 5 8 5 5 2 8    27.0   29.0
 51 4148.796673 5.420E-23 4.387E-01.04830.051 1151.31500.74-.005510              2              0                    P 24      585623 6 8 5 5 2 8    47.0   49.0
 51 4150.632092 4.256E-30 6.028E+00.08030.087 4263.83720.78-.002599              4              2                    P  1      465683 5 8 5 5 2 8     1.0    3.0
 51 4152.230745 1.418E-25 1.446E+00.05610.060 2489.78310.78-.005083              3              1                    P 13      475683 5 8 5 5 2 8    25.0   27.0
 51 4154.211390 8.164E-23 4.426E-01.04900.054 1059.37180.74-.005587              2              0                    P 23      585725 6 8 5 3 2 3    45.0   47.0
 51 4156.869364 1.674E-25 1.463E+00.05690.062 2440.30620.78-.005016              3              1                    P 12      475683 5 8 5 5 2 8    23.0   25.0
 51 4158.112142 4.385E-30 2.040E+00.08030.087 4260.06220.78-.003557              4              2                    R  0      465683 5 8 5 5 2 8     3.0    1.0
 51 4159.559472 1.205E-22 4.466E-01.04960.054  971.23320.74-.005084              2              0                    P 22      585725 6 8 5 3 2 3    43.0   45.0
 51 4161.439741 1.927E-25 1.480E+00.05770.063 2394.62790.79-.004939              3              1                    P 11      475683 5 8 5 5 2 8    21.0   23.0
 51 4161.747023 8.661E-30 2.467E+00.07570.081 4263.83720.78-.003598              4              2                    R  1      465683 5 8 5 5 2 8     5.0    3.0
 51 4164.840773 1.742E-22 4.507E-01.05030.054  886.90240.74-.005939              2              0                    P 21      585725 6 8 5 3 2 3    41.0   43.0
 51 4165.311613 1.260E-29 2.663E+00.07120.077 4271.38710.77-.003625              4              2                    R  2      465683 5 8 5 5 2 8     7.0    5.0
 51 4165.941729 2.159E-25 1.499E+00.05860.064 2352.74990.79-.004850              3              1                    P 10      475683 5 8 5 5 2 8    19.0   21.0
 51 4168.805764 1.599E-29 2.783E+00.06770.074 4282.71160.76-.003650              4              2                    R  3      465683 5 8 5 5 2 8     9.0    7.0
 51 4170.055146 2.468E-22 4.548E-01.05100.054  806.38280.74-.005465              2              0                    P 20      585775 6 8 5 3 2 3    39.0   41.0
 51 4170.375182 2.352E-25 1.519E+00.05950.065 2314.67390.79-.004746              3              1                    P  9      475683 5 8 5 5 2 8    17.0   19.0
 51 4172.229329 1.869E-29 2.868E+00.06510.071 4297.81020.76-.003678              4              2                    R  4      465683 5 8 5 5 2 8    11.0    9.0
 51 4174.739953 2.483E-25 1.542E+00.06060.066 2280.40120.79-.004623              3              1                    P  8      475683 5 8 5 5 2 8    15.0   17.0
 51 4175.202446 3.422E-22 4.590E-01.05170.054  729.67740.74-.005354              2              0                    P 19      585785 6 8 5 3 2 3    37.0   39.0
 51 4175.582162 2.058E-29 2.934E+00.06320.069 4316.68240.77-.003714              4              2                    R  5      465683 5 8 5 5 2 8    13.0   11.0
 51 4178.864116 2.164E-29 2.989E+00.06180.068 4339.32740.78-.003759              4              2                    R  6      465683 5 8 5 5 2 8    15.0   13.0
 51 4179.035895 2.534E-25 1.569E+00.06180.068 2249.93340.78-.004478              3              1                    P  7      475683 5 8 5 5 2 8    13.0   15.0
 51 4180.282526 4.646E-22 4.634E-01.05240.054  656.78920.76-.005312              2              0                    P 18      685785 6 8 5 3 2 3    35.0   37.0
 51 4182.075043 2.188E-29 3.037E+00.06060.066 4365.74430.79-.003813              4              2                    R  7      465683 5 8 5 5 2 8    17.0   15.0
 51 4183.262861 2.487E-25 1.602E+00.06320.069 2223.27140.77-.004303              3              1                    P  6      475683 5 8 5 5 2 8    11.0   13.0
 51 4185.214797 2.138E-29 3.080E+00.05950.065 4395.93220.79-.003875              4              2                    R  8      465683 5 8 5 5 2 8    19.0   17.0
 51 4185.295240 6.172E-22 4.678E-01.05310.054  587.72090.76-.005224              2              0                    P 17      685785 6 8 5 3 2 3    33.0   35.0
 51 4187.420705 2.329E-25 1.644E+00.06510.071 2200.41640.76-.004091              3              1                    P  5      475683 5 8 5 5 2 8     9.0   11.0
 51 4188.283232 2.027E-29 3.120E+00.05860.064 4429.88980.78-.003945              4              2                    R  9      465683 5 8 5 5 2 8    21.0   19.0
 51 4190.240441 8.022E-22 4.725E-01.05380.054  522.47510.76-.005228              2              0                    P 16      685785 6 8 5 3 2 3    31.0   33.0
 51 4191.280199 1.867E-29 3.157E+00.05770.063 4467.61580.78-.004022              4              2                    R 10      465683 5 8 5 5 2 8    23.0   21.0
 51 4191.509279 2.056E-25 1.705E+00.06770.074 2181.36920.76-.003831              3              1                    P  4      475683 5 8 5 5 2 8     7.0    9.0
